Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize
read_SC,724,10,5242880,524288,7,500
read_SC,718,10,5242880,524288,7,500
read_SC,725,10,5242880,524288,7,500
read_SC,774,10,5242880,524288,7,500
read_SC,827,10,5242880,524288,7,500
read_SC,769,10,5242880,524288,7,500
read_SC,758,10,5242880,524288,7,500
read_SC,746,10,5242880,524288,7,500
read_SC,755,20,5242880,1048576,7,500
read_SC,720,20,5242880,1048576,7,500
read_SC,782,20,5242880,1048576,7,500
read_SC,793,20,5242880,1048576,7,500
read_SC,740,20,5242880,1048576,7,500
read_SC,867,20,5242880,1048576,7,500
read_SC,663,20,5242880,1048576,7,500
read_SC,761,20,5242880,1048576,7,500
read_SC,789,30,5242880,1572864,7,500
read_SC,764,30,5242880,1572864,7,500
read_SC,697,30,5242880,1572864,7,500
read_SC,723,30,5242880,1572864,7,500
read_SC,803,30,5242880,1572864,7,500
read_SC,756,30,5242880,1572864,7,500
read_SC,869,30,5242880,1572864,7,500
read_SC,793,30,5242880,1572864,7,500
read_SC,736,40,5242880,2097152,7,500
read_SC,676,40,5242880,2097152,7,500
read_SC,768,40,5242880,2097152,7,500
read_SC,767,40,5242880,2097152,7,500
read_SC,776,40,5242880,2097152,7,500
read_SC,815,40,5242880,2097152,7,500
read_SC,779,40,5242880,2097152,7,500
read_SC,680,40,5242880,2097152,7,500
read_SC,718,50,5242880,2621440,7,500
read_SC,733,50,5242880,2621440,7,500
read_SC,867,50,5242880,2621440,7,500
read_SC,762,50,5242880,2621440,7,500
read_SC,772,50,5242880,2621440,7,500
read_SC,799,50,5242880,2621440,7,500
read_SC,749,50,5242880,2621440,7,500
read_SC,736,50,5242880,2621440,7,500
read_SC,757,60,5242880,3145728,7,500
read_SC,700,60,5242880,3145728,7,500
read_SC,710,60,5242880,3145728,7,500
read_SC,741,60,5242880,3145728,7,500
read_SC,749,60,5242880,3145728,7,500
read_SC,746,60,5242880,3145728,7,500
read_SC,796,60,5242880,3145728,7,500
read_SC,752,60,5242880,3145728,7,500
read_SC,665,70,5242880,3670016,7,500
read_SC,766,70,5242880,3670016,7,500
read_SC,840,70,5242880,3670016,7,500
read_SC,738,70,5242880,3670016,7,500
read_SC,818,70,5242880,3670016,7,500
read_SC,851,70,5242880,3670016,7,500
read_SC,762,70,5242880,3670016,7,500
read_SC,765,70,5242880,3670016,7,500
read_SC,762,80,5242880,4194304,7,500
read_SC,841,80,5242880,4194304,7,500
read_SC,699,80,5242880,4194304,7,500
read_SC,710,80,5242880,4194304,7,500
read_SC,726,80,5242880,4194304,7,500
read_SC,805,80,5242880,4194304,7,500
read_SC,774,80,5242880,4194304,7,500
read_SC,731,80,5242880,4194304,7,500
read_SC,747,90,5242880,4718592,7,500
read_SC,706,90,5242880,4718592,7,500
read_SC,752,90,5242880,4718592,7,500
read_SC,773,90,5242880,4718592,7,500
read_SC,735,90,5242880,4718592,7,500
read_SC,750,90,5242880,4718592,7,500
read_SC,702,90,5242880,4718592,7,500
read_SC,754,90,5242880,4718592,7,500
read_SC,148,100,5242880,5242880,7,500
read_SC,184,100,5242880,5242880,7,500
read_SC,784,10,7864320,786432,11,750
read_SC,826,10,7864320,786432,11,750
read_SC,780,10,7864320,786432,11,750
read_SC,772,10,7864320,786432,11,750
read_SC,766,10,7864320,786432,11,750
read_SC,780,10,7864320,786432,11,750
read_SC,769,10,7864320,786432,11,750
read_SC,684,10,7864320,786432,11,750
read_SC,624,10,7864320,786432,11,750
read_SC,828,10,7864320,786432,11,750
read_SC,786,10,7864320,786432,11,750
read_SC,717,10,7864320,786432,11,750
read_SC,763,20,7864320,1572864,11,750
read_SC,771,20,7864320,1572864,11,750
read_SC,747,20,7864320,1572864,11,750
read_SC,764,20,7864320,1572864,11,750
read_SC,807,20,7864320,1572864,11,750
read_SC,836,20,7864320,1572864,11,750
read_SC,662,20,7864320,1572864,11,750
read_SC,716,20,7864320,1572864,11,750
